transaction_id,item,total_spent,transaction_date,payment_method,location,price_per_unit,quantity,_s5_reason,_strict_reason
TXN_5949517,,20.0,2023-12-31,Digital Wallet,In-store,4.0,5.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_4103665,Coffee,S5_REVIEW_REQUIRED,2023-04-30,,In-store,2.0,4.0,MISSING_PAYMENT,SCHEMA_VIOLATION
TXN_8499618,Cake,6.0,2023-05-23,Unknown,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6183513,,9.0,2023-12-22,Digital Wallet,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3919672,Cookie,2.0,2023-11-05,Credit Card,,1.0,,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8888249,Coffee,10.0,2023-10-17,,,2.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8494571,,5.0,2023-02-06,,,1.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7556108,Cookie,5.0,2023-01-17,,Takeaway,1.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9360886,Sandwich,4.0,2023-07-25,Unknown,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8203190,Tea,3.0,2023-06-16,,In-store,1.5,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9928409,Sandwich,16.0,2023-06-17,Credit Card,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9882485,Salad,25.0,,Cash,Unknown,5.0,5.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_8899602,Salad,20.0,,,In-store,5.0,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_2721997,Cake,9.0,2023-05-20,,Takeaway,3.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6738137,Coffee,8.0,2023-07-20,,,2.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5365699,Sandwich,20.0,2023-05-22,,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4807459,Sandwich,4.0,2023-08-11,,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2035137,,3.0,2023-03-12,Digital Wallet,Takeaway,1.5,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_7603919,,2.0,2023-09-25,,,1.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7429032,Sandwich,8.0,2023-08-18,,Takeaway,4.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5241723,Coffee,6.0,2023-07-18,Cash,,2.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5151706,Smoothie,4.0,2023-03-01,,Takeaway,4.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6144244,Juice,9.0,2023-01-08,Cash,,,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3442435,,8.0,2023-04-01,Digital Wallet,In-store,4.0,,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_1616810,,2.0,2023-09-05,,In-store,1.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1958614,Smoothie,8.0,2023-07-02,Digital Wallet,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6890737,,16.0,2023-05-22,,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6702416,Cake,3.0,2023-09-14,,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4084177,,3.0,2023-08-13,Credit Card,In-store,1.0,3.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_5029643,,3.0,2023-12-23,Digital Wallet,In-store,1.5,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_3480562,Coffee,10.0,2023-12-24,,,2.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2551378,Tea,3.0,2023-10-27,,Takeaway,1.5,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9024388,Salad,5.0,2023-02-27,Cash,,5.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6979356,Salad,10.0,2023-09-21,,In-store,5.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9171458,Cake,6.0,2023-03-29,,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9288156,Coffee,6.0,2023-11-05,,,2.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5908362,Sandwich,20.0,2023-10-03,Digital Wallet,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4644790,,4.0,2023-09-19,Credit Card,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9216933,Cookie,4.0,2023-05-29,,,1.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8308356,Smoothie,S5_REVIEW_REQUIRED,2023-11-21,Digital Wallet,,4.0,1.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_7933500,Tea,4.5,2023-09-21,,In-store,1.5,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1602123,Coffee,2.0,2023-04-11,Cash,,2.0,,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7563589,Smoothie,20.0,2023-09-19,Cash,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7942343,Cookie,4.0,2023-06-15,Digital Wallet,,1.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1585329,Smoothie,16.0,2023-07-16,Credit Card,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6550460,Sandwich,S5_REVIEW_REQUIRED,2023-03-15,,,4.0,5.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_3416466,Juice,6.0,2023-09-13,Digital Wallet,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7854253,Coffee,8.0,2023-07-26,Cash,,2.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1971201,Smoothie,8.0,2023-11-07,Digital Wallet,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2673104,Tea,1.5,2023-06-23,,,1.5,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7479695,Smoothie,20.0,2023-12-12,Credit Card,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4987205,Tea,3.0,2023-06-24,,Takeaway,1.5,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7529735,Coffee,6.0,2023-08-12,,In-store,2.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1598214,Juice,3.0,2023-01-07,Credit Card,Takeaway,,1.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_9464398,Cake,12.0,2023-09-25,Credit Card,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9319656,Tea,7.5,2023-12-22,,,1.5,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9212052,Salad,20.0,2023-10-15,Cash,,5.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2913107,,8.0,2023-05-20,,In-store,,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3352028,,4.0,2023-08-26,Credit Card,In-store,1.0,4.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_1745182,Cookie,2.0,2023-09-26,Digital Wallet,Takeaway,,2.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_7608637,,5.0,2023-04-08,Digital Wallet,,5.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6388090,Juice,12.0,,Unknown,,3.0,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_4335735,Coffee,4.0,2023-04-07,,,2.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6547896,Coffee,S5_REVIEW_REQUIRED,2023-03-02,,,2.0,3.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_2414686,Cake,3.0,,Cash,,3.0,1.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_6127474,Cookie,5.0,2023-09-17,Cash,In-store,,5.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_4668762,Smoothie,12.0,2023-03-10,Digital Wallet,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8892230,Coffee,10.0,2023-03-02,,,2.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3332915,Cookie,2.0,2023-01-19,,Takeaway,1.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6122423,Salad,S5_REVIEW_REQUIRED,2023-09-28,,In-store,5.0,4.0,MISSING_PAYMENT,SCHEMA_VIOLATION
TXN_8934637,Smoothie,4.0,2023-01-07,,In-store,4.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7742182,Tea,3.0,2023-11-09,,,1.5,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2531878,Salad,15.0,2023-01-06,,,5.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8126586,Sandwich,20.0,2023-11-19,,In-store,4.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2896162,Cookie,2.0,,Credit Card,In-store,1.0,2.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_4209377,Salad,10.0,2023-02-07,,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9097321,Juice,6.0,2023-10-02,Credit Card,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8258400,,25.0,2023-10-09,Unknown,,5.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3267393,Sandwich,8.0,2023-02-24,,In-store,4.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6588156,Cake,12.0,2023-04-14,,In-store,3.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4721830,Sandwich,12.0,2023-11-15,Unknown,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6941542,Sandwich,12.0,2023-09-27,,In-store,4.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5214986,Cookie,5.0,2023-09-21,Credit Card,In-store,,5.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_1721910,Juice,12.0,2023-03-21,Digital Wallet,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9615339,Sandwich,4.0,,,In-store,4.0,1.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_1120969,Coffee,4.0,2023-04-15,Credit Card,,2.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9253541,,1.5,2023-06-04,Digital Wallet,Unknown,1.5,1.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_9699174,Smoothie,S5_REVIEW_REQUIRED,2023-01-03,,,4.0,3.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_5927258,Tea,7.5,2023-10-18,,In-store,1.5,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4449992,,3.0,2023-01-09,Digital Wallet,Unknown,1.0,3.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_3018211,Salad,20.0,,,,5.0,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_1900906,Coffee,S5_REVIEW_REQUIRED,2023-01-31,Cash,,2.0,5.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_5746203,Tea,7.5,2023-07-08,Cash,,1.5,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1255476,Smoothie,4.0,2023-08-28,,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9403115,Tea,1.5,2023-04-17,,Unknown,1.5,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4476539,Salad,10.0,2023-04-19,Cash,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5263133,Juice,6.0,2023-05-22,,Takeaway,3.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8473362,Juice,9.0,2023-11-22,Digital Wallet,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8402606,Cookie,3.0,2023-05-09,,Takeaway,1.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7458568,Smoothie,20.0,2023-05-09,Digital Wallet,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7474617,Salad,15.0,,Credit Card,Takeaway,5.0,3.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_1959082,Juice,15.0,2023-06-08,Credit Card,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9630958,Smoothie,20.0,2023-12-26,Digital Wallet,In-store,,5.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_4290475,Smoothie,4.0,2023-04-20,,Takeaway,4.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8886678,Tea,7.5,2023-03-27,Cash,,1.5,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5424622,Tea,6.0,2023-07-12,,In-store,1.5,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1204426,Sandwich,12.0,2023-01-16,Credit Card,,4.0,,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1885495,Coffee,8.0,2023-03-04,Cash,,2.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3646359,Salad,10.0,2023-07-23,Credit Card,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3284157,Tea,6.0,2023-05-17,Digital Wallet,,,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4533186,Tea,4.5,2023-04-19,,Takeaway,1.5,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1744319,Smoothie,12.0,2023-03-24,Cash,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7341998,Cake,9.0,2023-02-18,Digital Wallet,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5438422,Smoothie,,2023-09-25,,In-store,4.0,3.0,MISSING_PAYMENT,SCHEMA_VIOLATION
TXN_7187128,Tea,7.5,2023-08-24,,Takeaway,1.5,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6499084,Cake,12.0,2023-03-15,Credit Card,Takeaway,,4.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_5738243,Salad,25.0,2023-08-30,Credit Card,Takeaway,,5.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_8946752,Tea,6.0,2023-06-08,Cash,,1.5,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9340973,Cookie,4.0,2023-03-07,Cash,,1.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8562684,Tea,7.5,2023-06-25,,Takeaway,1.5,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2477021,Cookie,4.0,,Credit Card,In-store,,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_9490465,,12.0,2023-05-06,Unknown,Unknown,4.0,3.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_6603668,Coffee,8.0,2023-03-07,Credit Card,Takeaway,,4.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_2510233,,8.0,2023-11-04,Credit Card,In-store,4.0,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_8419985,Cake,9.0,2023-08-26,,Unknown,3.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6349916,Salad,5.0,2023-07-09,Cash,,5.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1730385,Cake,6.0,2023-03-01,Credit Card,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7800576,Sandwich,16.0,2023-07-13,Unknown,,4.0,,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6935600,Coffee,6.0,2023-01-02,Unknown,,2.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9514836,Coffee,6.0,2023-03-29,,In-store,2.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4172649,Salad,20.0,2023-05-19,Digital Wallet,,5.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6504096,Salad,25.0,2023-09-10,Cash,,5.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6361661,Smoothie,8.0,2023-11-05,Cash,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6055428,Salad,S5_REVIEW_REQUIRED,2023-02-25,Cash,Takeaway,5.0,5.0,CURRENCY_FORENSIC,SCHEMA_VIOLATION
TXN_9672367,Cookie,2.0,2023-12-21,,In-store,1.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1643122,Juice,9.0,2023-05-15,,In-store,3.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1489200,,3.0,2023-03-27,Unknown,Unknown,3.0,1.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_2351890,Tea,6.0,2023-02-27,,In-store,1.5,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1026050,Cake,3.0,2023-04-23,Unknown,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3882139,Smoothie,16.0,2023-12-28,,Unknown,4.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6296806,Sandwich,8.0,,,Takeaway,4.0,2.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_6149247,Sandwich,12.0,2023-09-21,,Takeaway,4.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3371429,Salad,10.0,2023-11-01,Credit Card,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5136479,Sandwich,4.0,2023-01-04,,In-store,,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4075198,Salad,25.0,2023-08-27,Cash,,5.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3865627,Coffee,8.0,2023-02-16,,In-store,2.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2136226,Juice,6.0,2023-12-12,Digital Wallet,In-store,,2.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_9206923,Sandwich,4.0,2023-11-16,,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6335909,Salad,20.0,2023-06-21,,In-store,5.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3435561,,6.0,,Unknown,Takeaway,3.0,2.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_8079747,,10.0,2023-03-18,Digital Wallet,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2135358,Cake,15.0,2023-05-28,Credit Card,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1313701,Cookie,2.0,2023-10-03,,,1.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5900899,,4.0,,,Takeaway,1.0,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_4037502,Coffee,4.0,2023-08-10,Cash,Takeaway,,2.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_8708666,Cake,12.0,2023-01-10,,Takeaway,,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2449402,Smoothie,20.0,2023-01-29,Cash,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9579740,Cake,9.0,2023-03-05,Digital Wallet,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3026936,Cake,15.0,2023-05-19,,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2532519,Cake,6.0,2023-04-10,Digital Wallet,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9959765,Juice,12.0,2023-02-19,Cash,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6757560,Cake,12.0,2023-08-12,Cash,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2222893,Coffee,8.0,2023-12-20,,Takeaway,2.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4346607,Salad,10.0,2023-03-17,Digital Wallet,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1829391,Juice,12.0,2023-10-06,Credit Card,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5189465,Cookie,4.0,2023-10-04,,Takeaway,1.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1217810,Cookie,1.0,2023-07-06,Digital Wallet,,1.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7622855,Sandwich,8.0,2023-07-10,Credit Card,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3215610,,6.0,2023-06-14,Digital Wallet,Takeaway,3.0,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_6625294,Sandwich,8.0,2023-03-05,Digital Wallet,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4577368,Cake,12.0,2023-05-29,Cash,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3444569,,S5_REVIEW_REQUIRED,2023-10-07,Credit Card,Takeaway,4.0,1.0,MISSING_ITEM,SCHEMA_VIOLATION
TXN_8090361,Coffee,2.0,2023-03-12,,,2.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8363628,Salad,S5_REVIEW_REQUIRED,2023-04-07,Digital Wallet,,5.0,1.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_4761088,Cake,12.0,2023-08-27,Digital Wallet,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2672126,,3.0,2023-07-07,Cash,,1.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3232279,,16.0,2023-05-30,Unknown,Takeaway,,4.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_8526941,Sandwich,20.0,2023-03-16,,Takeaway,,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9970195,Coffee,4.0,2023-11-10,,Unknown,2.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4458848,Cookie,2.0,2023-10-30,,In-store,1.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8053946,Tea,1.5,2023-09-18,,Takeaway,1.5,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9151273,Tea,3.0,2023-04-09,Cash,,1.5,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4702345,Salad,20.0,2023-01-08,Digital Wallet,,5.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7972349,Cake,12.0,2023-04-19,,In-store,3.0,,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4832452,Tea,S5_REVIEW_REQUIRED,2023-02-05,Cash,,1.5,5.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_9537106,,12.0,2023-10-11,,,4.0,,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6039321,Salad,10.0,2023-02-15,Credit Card,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5797307,Tea,7.5,2023-03-16,,In-store,1.5,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4832566,Sandwich,16.0,,Digital Wallet,In-store,4.0,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_2262398,Tea,,2023-09-12,Credit Card,Takeaway,1.5,1.0,CURRENCY_FORENSIC,SCHEMA_VIOLATION
TXN_9813095,Juice,,2023-06-12,Cash,,3.0,2.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_8627869,Juice,3.0,2023-10-31,,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1123346,Tea,4.5,2023-07-31,,,1.5,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6729852,Cookie,4.0,2023-06-29,Unknown,,1.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9300618,Tea,4.5,2023-03-06,Credit Card,,1.5,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4703100,Sandwich,4.0,2023-01-26,,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1650385,Sandwich,4.0,2023-07-24,Unknown,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3632068,,6.0,2023-08-29,Cash,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3847176,Sandwich,12.0,2023-05-07,,Takeaway,4.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4985415,Tea,6.0,2023-08-01,Digital Wallet,,1.5,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6730130,Tea,3.0,2023-10-16,,,1.5,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8810855,Sandwich,16.0,2023-04-30,,Unknown,4.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6888839,Tea,,2023-11-19,Digital Wallet,Takeaway,1.5,3.0,CURRENCY_FORENSIC,SCHEMA_VIOLATION
TXN_5970304,,20.0,2023-07-14,Credit Card,,5.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7637325,Cookie,4.0,2023-05-03,,,1.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9685491,Coffee,8.0,2023-09-20,Cash,,2.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1767321,Sandwich,4.0,2023-03-24,,In-store,4.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9046415,Smoothie,8.0,2023-06-06,,Unknown,4.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3785168,,9.0,2023-05-01,,Takeaway,3.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6859249,Cookie,2.0,,,Unknown,,,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_4328228,Sandwich,20.0,2023-01-08,Unknown,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2462604,Tea,7.5,2023-07-13,Credit Card,,1.5,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2897354,Juice,12.0,2023-06-22,,In-store,3.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5280256,,5.0,2023-07-12,,In-store,1.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8929329,Juice,12.0,2023-10-29,,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
